profile_id,schema_version,university_id,program_id,education_level,class_year,interest_ids,participation_goal_ids,participation_modes,fee_preference,language_preference
984,2.0,yok-bogazici,computer-engineering,bachelor,3,social-responsibility;mental-health;mobile-development,compete;learn,hybrid,no_preference,en
985,2.0,yok-ankara,psychology,bachelor,2,social-sciences;languages;theatre;volunteering;game-development;graphic-design,career,onsite;hybrid,free_only,en
986,2.0,yok-bogazici,computer-engineering,bachelor,4,sustainability;languages;engineering;social-responsibility;theatre;graphic-design,learn;social-impact,hybrid;online,no_preference,tr
987,2.0,yok-bogazici,medicine,bachelor,6,volunteering;languages;engineering,learn;build-project,online,paid_ok,tr
988,2.0,yok-yildiz,graphic-design,bachelor,4,sports;volunteering;cybersecurity;photography;mobile-development;music;engineering;mental-health,compete;social-impact;career,online;hybrid,no_preference,no_preference
989,2.0,yok-iyte,industrial-engineering,bachelor,4,entrepreneurship;game-development;cybersecurity;social-responsibility;nutrition;ui-ux,learn;build-project;compete,online;onsite,free_only,tr
990,2.0,yok-itu,computer-engineering,bachelor,1,engineering;sustainability;ui-ux;finance;nutrition;photography;travel;career,social-impact,online,paid_ok,en
991,2.0,yok-ankara,graphic-design,bachelor,2,game-development;international-community;entrepreneurship,network;compete,onsite,free_only,no_preference
992,2.0,yok-iyte,industrial-engineering,bachelor,1,engineering;finance;product;mental-health;ui-ux;travel;ai;entrepreneurship,learn,online;onsite,no_preference,no_preference
993,2.0,yok-itu,business,bachelor,1,game-development;mental-health;cybersecurity;volunteering;finance;natural-sciences,social-impact,hybrid;onsite,no_preference,no_preference
994,2.0,yok-bogazici,medicine,bachelor,2,social-sciences;music;theatre;cybersecurity;sports;ai;graphic-design,learn;build-project;career,hybrid,free_only,tr
995,2.0,yok-itu,psychology,bachelor,4,ai;social-sciences;sports;graphic-design;sustainability,build-project,onsite,free_only,en
996,2.0,yok-ankara,graphic-design,bachelor,1,career;engineering;mobile-development;ui-ux;cybersecurity;ai,social-impact;network;learn,onsite;hybrid,no_preference,no_preference
997,2.0,yok-iyte,business,bachelor,1,health-sciences;ai;culture;music,social-impact,online;onsite,free_only,en
998,2.0,yok-ankara,industrial-engineering,bachelor,4,ui-ux;photography;wellbeing,network;learn;social-impact,online;hybrid,paid_ok,en
999,2.0,yok-itu,business,bachelor,2,travel;languages;cybersecurity;mental-health;international-community;sports;nutrition,compete;learn,onsite,paid_ok,no_preference
1000,2.0,yok-yildiz,medicine,bachelor,6,volunteering;game-development;culture;photography;health-sciences;international-community;sports,learn,hybrid;onsite,paid_ok,no_preference
