interaction_id,profile_id,event_id,action,dwell_time_seconds,interest_overlap_count,goal_overlap_count
5490,722,486,apply,83,0,1
5491,911,324,like,79,0,1
5492,617,102,like,70,0,1
5493,922,114,save,29,0,0
5494,31,427,skip,4,0,0
5495,349,248,skip,3,0,2
5496,479,285,like,11,0,0
5497,699,125,like,86,0,1
5498,740,330,skip,5,0,1
5499,717,224,save,18,0,1
5500,773,292,skip,2,0,0
5501,979,448,skip,2,0,0
5502,996,77,skip,1,0,1
5503,386,133,like,69,1,1
5504,719,56,save,8,0,0
5505,981,250,view_detail,70,0,0
5506,324,260,apply,21,0,1
5507,337,383,view_detail,30,0,1
5508,506,498,like,18,1,1
5509,733,355,view_detail,70,0,2
5510,1,43,like,26,1,1
5511,20,203,save,30,1,1
5512,329,451,skip,4,0,0
5513,293,484,view_detail,78,0,1
5514,71,386,skip,4,0,2
5515,842,345,skip,2,0,2
5516,822,83,skip,1,2,0
5517,450,37,like,63,1,1
5518,683,387,save,29,1,0
5519,482,466,skip,3,1,2
5520,208,219,skip,1,2,2
5521,289,36,apply,73,0,1
5522,750,244,view_detail,48,0,1
5523,732,338,view_detail,7,1,0
5524,559,312,like,32,0,1
5525,222,353,skip,5,0,0
5526,262,83,skip,3,0,0
5527,599,484,skip,4,1,1
5528,470,229,skip,2,0,1
5529,952,47,skip,5,0,0
5530,516,147,skip,4,1,1
5531,649,431,save,72,0,1
5532,932,231,like,53,1,1
5533,112,262,skip,1,0,0
5534,995,419,skip,2,0,1
5535,409,408,skip,1,0,1
5536,245,300,like,60,0,0
5537,922,40,save,29,1,0
5538,699,361,skip,4,0,0
5539,682,109,view_detail,11,0,1
5540,355,387,view_detail,88,0,1
5541,238,3,like,7,0,1
5542,705,405,view_detail,53,0,0
5543,217,340,skip,1,0,2
5544,809,105,view_detail,9,0,0
5545,356,350,view_detail,25,1,0
5546,556,220,save,61,0,1
5547,821,38,skip,3,0,0
5548,952,78,view_detail,39,2,1
5549,855,315,skip,3,0,1
5550,298,281,skip,4,0,1
5551,583,68,skip,1,1,0
5552,352,320,view_detail,45,1,0
5553,287,390,view_detail,18,2,1
5554,233,114,skip,1,0,0
5555,937,158,like,46,1,0
5556,849,487,skip,1,2,1
5557,625,416,save,88,1,1
5558,528,244,skip,2,0,0
5559,62,321,apply,72,1,1
5560,376,221,skip,3,0,1
5561,404,428,apply,84,0,1
5562,476,44,skip,1,0,1
5563,723,64,view_detail,66,0,2
5564,363,402,view_detail,85,0,1
5565,57,203,view_detail,77,0,1
5566,110,312,view_detail,55,0,0
5567,720,498,skip,3,0,0
5568,578,48,apply,68,1,0
5569,141,11,skip,2,0,2
5570,363,356,skip,5,0,0
5571,971,216,like,40,1,1
5572,792,83,skip,5,0,1
5573,369,247,skip,3,0,1
5574,815,452,skip,4,1,0
5575,836,458,skip,4,0,1
5576,252,459,skip,4,0,0
5577,832,235,skip,2,0,0
5578,776,154,skip,3,1,0
5579,426,60,apply,31,0,1
5580,852,58,skip,5,0,1
5581,223,349,save,75,0,1
5582,754,405,view_detail,62,0,1
5583,704,241,skip,3,0,2
5584,39,9,skip,5,0,0
5585,50,117,skip,4,1,1
5586,123,59,view_detail,48,0,1
5587,50,201,view_detail,47,0,2
5588,26,275,skip,3,0,0
5589,939,42,view_detail,64,1,1
5590,909,77,skip,4,0,1
5591,193,477,view_detail,69,0,1
5592,850,453,skip,1,1,1
5593,27,483,like,81,0,0
5594,361,401,skip,5,0,0
5595,318,127,skip,3,0,0
5596,411,55,view_detail,48,1,1
5597,901,6,skip,4,0,0
5598,35,360,skip,5,0,1
5599,625,201,skip,4,0,1
5600,124,374,skip,1,0,1
5601,278,206,skip,5,1,0
5602,272,102,skip,4,0,1
5603,489,264,view_detail,90,1,1
5604,272,271,skip,1,0,1
5605,895,373,apply,32,0,0
5606,322,389,view_detail,57,0,0
5607,662,401,skip,2,0,0
5608,197,451,view_detail,87,0,0
5609,551,316,skip,5,0,0
5610,512,318,view_detail,28,0,1
5611,89,284,skip,1,1,0
5612,26,400,view_detail,58,2,2
5613,174,115,skip,5,0,1
5614,473,157,like,21,0,0
5615,569,462,like,9,0,1
5616,141,13,skip,1,0,2
5617,997,198,like,63,0,0
5618,727,226,save,21,0,0
5619,353,342,skip,3,0,1
5620,446,178,view_detail,77,0,1
5621,674,159,skip,2,0,1
5622,868,121,apply,52,0,2
5623,356,210,skip,4,1,0
5624,311,76,skip,2,0,1
5625,423,281,view_detail,43,0,1
5626,166,291,skip,3,0,1
5627,67,181,skip,3,0,1
5628,929,285,save,24,0,0
5629,935,475,view_detail,28,0,1
5630,805,104,view_detail,27,1,0
5631,943,23,skip,5,0,1
5632,444,421,skip,2,0,0
5633,13,404,like,57,0,0
5634,740,25,skip,3,0,0
5635,617,437,skip,5,0,0
5636,616,56,save,55,0,0
5637,937,180,skip,1,0,0
5638,581,383,view_detail,38,0,0
5639,150,196,like,40,0,0
5640,275,342,apply,15,1,1
5641,126,188,view_detail,28,0,1
5642,92,167,skip,1,0,1
5643,406,133,skip,3,0,0
5644,692,321,skip,2,1,0
5645,78,189,like,12,1,1
5646,98,136,skip,1,0,0
5647,738,458,view_detail,63,1,1
5648,450,82,skip,3,0,1
5649,110,319,like,87,1,0
5650,584,392,like,31,0,0
5651,847,449,view_detail,63,0,0
5652,566,287,like,63,0,0
5653,168,288,skip,5,1,1
5654,803,386,skip,4,0,1
5655,85,437,skip,3,1,0
5656,752,480,save,73,0,2
5657,52,336,skip,1,1,0
5658,801,237,save,53,1,0
5659,199,124,save,82,1,1
5660,277,309,skip,4,2,1
5661,843,30,skip,3,1,0
5662,176,16,skip,2,0,1
5663,459,271,skip,5,0,1
5664,787,393,skip,5,0,0
5665,206,308,skip,1,0,0
5666,483,302,skip,2,1,1
5667,613,444,view_detail,63,0,1
5668,393,87,view_detail,70,1,0
5669,962,455,apply,58,2,0
5670,368,97,like,26,0,1
5671,926,270,skip,1,0,1
5672,848,91,view_detail,29,1,1
5673,740,57,save,20,1,1
5674,760,291,skip,4,0,0
5675,419,385,apply,87,1,1
5676,59,459,apply,89,0,0
5677,130,190,apply,55,2,1
5678,988,71,apply,10,2,1
5679,512,414,skip,2,0,2
5680,109,459,view_detail,61,1,0
5681,303,162,skip,2,1,0
5682,878,295,skip,5,0,2
5683,421,317,view_detail,75,0,1
5684,854,196,view_detail,33,0,0
5685,801,243,apply,90,0,1
5686,853,463,skip,1,0,1
5687,474,203,like,50,0,1
5688,784,470,apply,22,1,1
5689,289,31,apply,7,1,2
5690,647,435,skip,5,0,0
5691,974,54,skip,5,0,1
5692,314,138,skip,5,0,0
5693,636,24,skip,5,0,1
5694,362,466,view_detail,52,0,1
5695,800,207,skip,3,0,0
5696,846,238,skip,3,1,0
5697,262,362,like,20,2,1
5698,602,239,view_detail,54,0,1
5699,954,269,skip,5,1,1
5700,835,330,view_detail,43,2,2
5701,513,57,skip,3,1,1
5702,393,92,skip,4,1,1
5703,910,322,view_detail,12,0,1
5704,982,140,like,15,0,1
5705,722,398,save,89,1,0
5706,791,76,skip,2,0,0
5707,60,496,skip,3,1,1
5708,978,351,apply,64,1,1
5709,295,173,skip,2,1,1
5710,512,396,like,70,1,0
5711,80,464,view_detail,13,0,0
5712,319,96,apply,82,1,1
5713,575,260,view_detail,7,1,1
5714,402,118,view_detail,81,1,0
5715,623,64,skip,1,0,0
5716,322,154,view_detail,10,0,0
5717,602,471,skip,1,1,1
5718,184,460,view_detail,85,0,0
5719,861,485,skip,3,0,0
5720,460,244,skip,4,0,0
5721,918,99,save,45,0,0
5722,980,352,view_detail,47,0,1
5723,45,462,like,60,1,0
5724,829,140,save,39,0,2
5725,716,493,skip,2,0,0
5726,726,141,skip,3,1,1
5727,583,141,skip,4,0,1
5728,469,372,like,85,0,1
5729,996,458,view_detail,24,0,1
5730,348,194,apply,14,1,1
5731,815,87,view_detail,62,1,0
5732,522,291,skip,5,1,0
5733,594,21,skip,1,0,1
5734,702,221,skip,3,0,1
5735,953,350,save,36,0,0
5736,421,339,skip,3,1,0
5737,667,290,skip,2,1,0
5738,308,116,like,82,1,1
5739,15,160,view_detail,83,1,1
5740,301,311,skip,1,0,0
5741,500,443,skip,3,0,0
5742,424,163,apply,51,1,2
5743,308,183,skip,4,0,2
5744,616,97,save,17,0,0
5745,655,284,apply,33,0,2
5746,704,339,skip,5,1,1
5747,801,103,skip,5,0,1
5748,903,67,view_detail,52,0,0
5749,27,20,save,36,1,0
5750,981,108,like,59,1,1
5751,911,77,skip,2,1,1
5752,532,364,save,43,2,1
5753,589,320,view_detail,71,0,1
5754,399,158,view_detail,56,0,2
5755,503,333,skip,5,0,0
5756,280,197,skip,1,0,0
5757,570,485,view_detail,14,1,0
5758,248,247,skip,3,0,2
5759,351,358,like,85,0,1
5760,204,134,view_detail,65,1,0
5761,760,133,like,20,1,1
5762,233,305,skip,3,0,2
5763,473,49,like,83,0,1
5764,625,255,apply,24,0,1
5765,360,50,skip,2,1,0
5766,680,323,skip,4,0,1
5767,828,366,view_detail,34,0,0
5768,26,372,view_detail,11,0,2
5769,143,400,skip,1,0,1
5770,253,441,view_detail,81,0,2
5771,313,405,skip,5,1,1
5772,830,151,apply,9,0,2
5773,193,56,like,19,0,1
5774,991,462,skip,4,0,0
5775,187,491,view_detail,21,0,1
5776,902,367,skip,2,0,1
5777,891,298,view_detail,26,0,1
5778,172,272,view_detail,41,1,1
5779,265,47,skip,2,0,0
5780,287,377,view_detail,59,0,1
5781,67,235,view_detail,32,1,1
5782,609,481,skip,3,0,2
5783,216,337,skip,4,0,0
5784,220,144,skip,1,0,1
5785,363,241,save,20,0,0
5786,972,439,skip,1,1,0
5787,29,319,view_detail,42,1,1
5788,837,169,view_detail,18,0,0
5789,373,329,like,22,0,0
5790,523,336,skip,4,0,1
5791,417,154,view_detail,54,1,0
5792,101,254,skip,1,0,1
5793,679,470,skip,5,1,1
5794,546,341,skip,4,0,0
5795,744,52,view_detail,21,1,1
5796,725,23,like,17,1,0
5797,466,370,save,15,0,0
5798,660,344,apply,6,0,0
5799,147,358,view_detail,61,0,1
5800,847,39,view_detail,12,0,0
5801,506,179,view_detail,44,0,0
5802,373,491,skip,1,0,0
5803,545,36,apply,11,1,1
5804,774,442,skip,1,0,1
5805,709,467,skip,1,0,0
5806,980,93,skip,1,0,1
5807,752,459,view_detail,70,0,0
5808,299,38,skip,4,1,1
5809,594,357,skip,1,0,2
5810,957,381,skip,2,0,0
5811,763,184,skip,3,0,0
5812,757,443,save,6,1,1
5813,935,25,skip,2,1,0
5814,172,416,like,23,1,2
5815,831,187,skip,1,0,1
5816,730,53,view_detail,79,1,0
5817,118,485,skip,5,0,0
5818,205,292,skip,3,1,0
5819,896,6,skip,4,1,1
5820,946,241,skip,1,0,1
5821,866,106,skip,1,0,0
5822,651,288,skip,3,1,1
5823,273,356,view_detail,43,0,1
5824,382,107,skip,4,0,1
5825,430,438,like,17,0,1
5826,488,237,skip,2,0,1
5827,457,261,skip,1,1,0
5828,441,261,skip,2,0,0
5829,566,182,skip,1,0,0
5830,43,190,view_detail,21,0,2
5831,948,30,like,80,0,1
5832,754,271,skip,3,0,1
5833,922,340,view_detail,89,0,2
5834,301,282,view_detail,65,1,0
5835,859,449,save,58,0,1
5836,397,69,view_detail,70,0,0
5837,622,69,view_detail,85,1,0
5838,338,112,skip,1,1,2
5839,442,335,view_detail,21,1,0
5840,869,82,view_detail,73,0,0
5841,841,191,view_detail,22,0,0
5842,656,215,apply,20,0,1
5843,838,149,view_detail,21,1,0
5844,820,216,skip,4,1,1
5845,619,462,save,54,0,0
5846,899,85,view_detail,19,1,1
5847,100,283,skip,5,0,0
5848,302,194,skip,3,0,1
5849,827,377,skip,1,0,1
5850,651,48,view_detail,48,0,1
5851,768,432,apply,88,0,1
5852,637,201,skip,5,0,1
5853,649,368,skip,4,0,1
5854,417,266,skip,1,0,1
5855,6,57,skip,1,0,1
5856,617,274,skip,4,0,1
5857,387,313,view_detail,31,0,0
5858,567,273,save,27,2,0
5859,481,389,skip,3,1,0
5860,542,443,skip,4,0,3
5861,461,63,save,51,0,2
5862,45,497,skip,1,0,2
5863,101,209,skip,2,1,0
5864,52,177,view_detail,80,1,0
5865,725,187,view_detail,80,0,1
5866,455,45,apply,71,2,2
5867,975,23,view_detail,88,1,1
5868,905,244,like,67,0,0
5869,66,40,skip,4,0,0
5870,728,167,skip,3,1,0
5871,35,108,view_detail,64,0,0
5872,318,160,view_detail,48,0,1
5873,314,104,view_detail,59,0,0
5874,727,432,like,14,0,0
5875,900,301,skip,5,0,0
5876,52,80,apply,67,0,0
5877,871,108,skip,4,0,1
5878,297,59,like,26,0,1
5879,190,218,skip,4,0,0
5880,508,447,skip,5,0,1
5881,16,490,view_detail,7,0,2
5882,347,281,like,54,0,1
5883,996,151,skip,1,0,2
5884,455,90,skip,5,1,1
5885,601,426,view_detail,66,0,1
5886,53,310,view_detail,85,0,1
5887,916,286,skip,1,1,0
5888,654,267,skip,5,0,0
5889,133,198,like,28,0,0
5890,342,425,view_detail,31,0,1
5891,873,309,view_detail,72,0,2
5892,731,79,like,48,1,1
5893,828,496,view_detail,22,0,2
5894,13,110,skip,1,0,1
5895,982,242,skip,1,1,0
5896,442,165,save,87,0,1
5897,663,68,skip,3,0,0
5898,638,278,skip,2,0,0
5899,378,191,view_detail,82,0,0
5900,650,96,save,86,0,1
5901,705,487,skip,4,0,1
5902,504,202,skip,4,0,1
5903,289,343,skip,5,0,0
5904,705,92,skip,4,0,0
5905,23,411,skip,5,1,1
5906,69,455,skip,1,0,0
5907,173,471,skip,4,0,0
5908,284,63,save,47,0,2
5909,386,9,save,80,0,0
5910,292,315,skip,2,0,2
5911,643,7,like,39,0,1
5912,654,252,apply,14,0,1
5913,354,1,view_detail,23,1,1
5914,673,84,skip,3,0,2
5915,454,398,view_detail,87,0,1
5916,4,260,apply,13,2,0
5917,168,219,view_detail,37,0,3
5918,502,350,like,87,1,0
5919,524,314,skip,3,1,1
5920,158,488,skip,3,0,0
5921,830,477,apply,14,1,1
5922,356,490,skip,3,0,1
5923,424,164,view_detail,10,0,0
5924,996,418,apply,53,1,2
5925,958,411,save,76,1,0
5926,662,200,view_detail,78,0,1
5927,828,296,skip,5,0,0
5928,84,245,save,86,2,0
5929,532,426,skip,1,0,0
5930,411,363,skip,1,0,0
5931,606,364,skip,4,0,1
5932,485,438,view_detail,20,0,2
5933,864,184,apply,72,1,0
5934,408,38,skip,4,1,1
5935,868,223,skip,2,0,0
5936,193,147,skip,5,0,0
5937,452,483,view_detail,9,0,2
5938,916,309,like,62,0,0
5939,481,83,save,58,1,0
5940,965,285,view_detail,85,0,1
5941,69,355,skip,2,0,0
5942,192,134,skip,5,0,1
5943,113,160,save,71,0,0
5944,685,427,skip,5,0,0
5945,210,31,view_detail,46,0,1
5946,343,178,skip,4,0,1
5947,44,440,skip,3,0,1
5948,70,475,save,87,0,2
5949,626,115,skip,4,0,0
5950,484,195,apply,9,1,1
5951,435,185,skip,2,0,0
5952,85,305,like,37,2,0
5953,953,425,view_detail,58,0,1
5954,755,490,skip,1,0,0
5955,539,486,view_detail,88,0,1
5956,75,118,like,55,1,2
5957,172,149,apply,81,1,0
5958,369,217,skip,1,0,1
5959,776,210,save,57,0,1
5960,99,373,skip,3,0,0
5961,663,483,skip,5,0,0
5962,656,318,like,65,1,0
5963,979,64,like,34,0,1
5964,533,472,like,9,0,0
5965,691,86,view_detail,24,0,0
5966,167,15,skip,5,1,1
5967,980,415,view_detail,9,1,1
5968,847,2,view_detail,44,1,1
5969,4,334,view_detail,44,0,0
5970,589,226,skip,2,0,0
5971,255,322,skip,1,0,0
5972,619,326,view_detail,12,0,0
5973,20,111,skip,1,0,2
5974,716,422,view_detail,8,1,1
5975,649,345,view_detail,63,0,2
5976,119,326,skip,4,0,1
5977,579,50,like,51,2,1
5978,654,342,skip,1,0,0
5979,979,30,skip,2,0,1
5980,163,354,skip,2,0,0
5981,560,189,skip,5,0,1
5982,561,96,view_detail,19,0,1
5983,801,220,skip,2,0,0
5984,334,202,skip,4,0,0
5985,928,442,view_detail,43,0,1
5986,697,284,like,79,1,2
5987,487,421,apply,45,1,0
5988,472,38,save,71,0,2
5989,401,53,skip,4,0,1
5990,808,78,skip,5,0,1
5991,124,159,apply,43,1,1
5992,125,280,save,79,1,1
5993,435,229,like,74,0,0
5994,825,174,skip,4,0,0
5995,482,451,skip,1,0,1
5996,324,344,like,78,1,1
5997,940,111,skip,1,0,1
5998,361,143,view_detail,20,0,0
5999,892,51,skip,3,1,1
6000,153,175,apply,16,1,0
6001,881,363,view_detail,48,1,0
6002,857,468,skip,4,0,0
6003,837,240,view_detail,90,0,1
6004,842,95,view_detail,51,0,1
6005,498,398,skip,4,2,2
6006,891,449,save,80,0,0
6007,459,109,skip,1,0,0
6008,541,37,apply,30,2,0
6009,151,58,skip,3,0,1
6010,486,71,apply,8,1,1
6011,479,173,view_detail,87,0,0
6012,71,99,skip,1,0,0
6013,416,154,like,47,1,0
6014,635,287,view_detail,69,1,0
6015,308,348,view_detail,17,0,1
6016,360,269,skip,3,0,0
6017,360,159,view_detail,65,1,0
6018,113,120,skip,4,0,0
6019,668,183,view_detail,44,0,1
6020,310,140,skip,4,0,0
6021,825,370,view_detail,78,1,0
6022,924,423,save,41,0,1
6023,573,297,save,56,0,1
6024,666,451,skip,5,1,1
6025,868,470,skip,5,0,1
6026,423,448,skip,2,2,0
6027,521,48,view_detail,15,1,1
6028,240,51,skip,3,1,1
6029,987,319,view_detail,60,1,1
6030,811,360,apply,44,0,0
6031,910,342,skip,5,0,1
6032,343,389,save,58,0,1
6033,201,73,skip,3,1,1
6034,113,433,skip,3,1,2
6035,741,180,save,25,1,1
6036,596,331,apply,76,1,1
6037,852,277,skip,4,0,0
6038,570,167,skip,1,0,1
6039,84,418,skip,2,0,1
6040,505,193,apply,12,1,2
6041,749,99,skip,4,2,1
6042,221,124,skip,1,0,1
6043,279,262,skip,5,0,1
6044,211,80,like,80,0,0
6045,46,366,skip,3,1,0
6046,206,108,skip,3,0,0
6047,957,132,view_detail,54,0,1
6048,858,94,like,31,0,1
6049,210,485,skip,3,0,1
6050,814,412,like,11,1,1
6051,981,324,save,83,0,1
6052,648,234,view_detail,7,0,0
6053,315,366,skip,2,1,1
6054,549,316,skip,2,0,1
6055,983,370,like,29,0,1
6056,336,31,save,33,1,1
6057,688,61,skip,3,0,0
6058,42,449,skip,1,0,1
6059,102,307,skip,4,0,2
6060,284,459,skip,4,0,0
6061,252,374,view_detail,58,0,1
6062,599,494,skip,2,1,1
6063,333,403,like,62,0,2
6064,658,199,view_detail,51,0,0
6065,269,353,skip,5,1,0
6066,20,465,apply,51,0,2
6067,741,62,skip,3,1,1
6068,933,488,like,74,0,1
6069,604,146,skip,3,2,0
6070,508,212,save,86,0,0
6071,108,359,skip,4,0,0
6072,52,15,apply,11,1,1
6073,946,233,like,57,0,0
6074,97,99,skip,4,0,0
6075,915,146,skip,1,0,3
6076,405,328,skip,3,1,0
6077,465,205,skip,4,0,1
6078,268,413,view_detail,30,0,0
6079,612,7,like,49,0,1
6080,712,421,apply,56,2,1
6081,318,434,like,48,1,1
6082,827,480,view_detail,63,0,1
6083,300,155,skip,2,0,0
6084,336,369,skip,1,0,1
6085,367,302,view_detail,13,0,2
6086,734,157,like,67,0,0
6087,776,470,skip,5,1,0
6088,20,352,skip,3,0,1
6089,558,383,skip,5,0,0
6090,120,384,save,21,0,1
6091,383,197,skip,3,0,0
6092,196,250,skip,4,0,0
6093,262,398,save,75,0,1
6094,571,258,save,55,0,0
6095,758,293,skip,2,1,1
6096,866,100,like,34,1,1
6097,254,1,skip,5,1,0
6098,787,64,skip,1,0,0
6099,41,432,save,75,1,1
6100,235,71,view_detail,86,0,0
6101,594,295,view_detail,20,1,0
6102,790,370,view_detail,12,0,1
6103,844,259,skip,1,0,1
6104,720,204,skip,5,0,1
6105,290,406,apply,89,1,2
6106,892,107,view_detail,43,1,1
6107,770,3,like,66,0,1
6108,894,179,view_detail,72,0,0
6109,485,271,like,6,1,0
6110,181,146,skip,4,0,1
6111,569,340,skip,2,1,1
6112,582,14,skip,3,1,2
6113,114,243,skip,1,1,1
6114,901,29,save,78,0,0
6115,14,326,view_detail,30,0,1
6116,509,188,like,24,1,0
6117,547,124,skip,5,0,1
6118,890,298,view_detail,63,1,2
6119,314,231,like,34,2,0
6120,827,200,apply,12,1,2
6121,836,420,skip,4,1,0
6122,937,9,view_detail,53,0,0
6123,196,80,view_detail,24,1,0
6124,85,260,skip,3,0,0
6125,986,117,save,8,0,1
6126,37,405,apply,54,0,2
6127,473,95,skip,2,1,0
6128,275,461,view_detail,49,0,2
6129,712,187,skip,2,1,0
6130,929,250,view_detail,70,0,0
6131,628,32,save,90,0,1
6132,173,266,skip,2,1,1
6133,527,73,like,89,0,1
6134,969,56,skip,1,0,0
6135,340,313,save,70,0,0
6136,411,180,skip,3,0,0
6137,883,79,save,50,0,1
6138,279,461,save,13,1,1
6139,996,75,skip,1,0,0
6140,754,18,apply,21,1,1
6141,238,276,skip,3,1,1
6142,481,369,save,17,1,0
6143,284,358,save,48,0,1
6144,296,305,view_detail,18,0,1
6145,445,497,skip,3,0,0
6146,341,266,save,40,0,0
6147,619,138,skip,3,0,0
6148,993,122,save,62,1,1
6149,892,157,view_detail,8,0,1
6150,104,206,skip,3,0,0
6151,438,100,view_detail,85,0,0
6152,928,122,view_detail,34,0,0
6153,466,255,skip,4,0,0
6154,600,477,view_detail,40,0,1
6155,827,399,skip,3,0,2
6156,651,271,skip,2,1,1
6157,227,392,like,36,1,1
6158,904,280,skip,3,1,1
6159,472,350,skip,5,1,1
6160,982,345,skip,3,0,0
6161,544,482,view_detail,89,1,2
6162,42,198,skip,3,0,1
6163,756,193,apply,74,0,1
6164,194,177,save,34,0,1
6165,710,58,skip,1,1,0
6166,932,108,apply,43,0,1
6167,356,239,save,84,0,1
6168,392,225,skip,5,1,0
6169,258,354,skip,2,0,1
6170,276,402,skip,1,0,0
6171,912,7,skip,2,0,2
6172,12,405,like,60,0,1
6173,707,169,view_detail,84,0,1
6174,518,75,view_detail,6,0,0
6175,294,182,view_detail,44,0,1
6176,32,481,skip,4,1,0
6177,483,127,view_detail,6,0,1
6178,332,64,like,38,1,0
6179,987,445,skip,3,1,1
6180,933,458,like,49,0,1
6181,747,225,save,46,0,0
6182,603,207,view_detail,66,1,1
6183,65,376,skip,5,0,1
6184,595,464,view_detail,88,0,0
6185,410,303,view_detail,37,0,0
6186,851,95,view_detail,22,0,1
6187,244,400,view_detail,88,0,1
6188,678,195,view_detail,16,2,1
6189,845,178,skip,4,0,0
6190,224,109,save,88,0,1
6191,324,371,like,42,0,1
6192,474,400,view_detail,50,0,0
6193,950,23,skip,1,1,1
6194,796,26,view_detail,37,0,1
6195,30,223,skip,3,0,1
6196,810,272,view_detail,84,1,0
6197,81,288,like,77,1,0
6198,276,358,like,66,2,1
6199,158,281,skip,5,0,1
6200,648,416,skip,5,0,2
6201,867,436,view_detail,68,1,1
6202,293,50,skip,3,1,0
6203,885,123,save,58,0,0
6204,154,353,like,7,0,1
6205,639,295,skip,3,1,1
6206,699,470,skip,2,0,1
6207,307,156,like,79,1,0
6208,885,264,skip,4,1,1
6209,475,58,like,59,0,1
6210,227,82,view_detail,75,0,1
6211,484,52,save,58,1,0
6212,709,14,skip,1,0,0
6213,960,171,skip,3,0,1
6214,331,120,skip,2,0,0
6215,20,110,skip,3,0,2
6216,261,367,skip,2,1,1
6217,547,245,skip,5,1,0
6218,919,477,skip,2,0,0
6219,507,402,like,79,0,1
6220,658,240,view_detail,27,0,0
6221,188,159,view_detail,12,1,0
6222,940,441,skip,4,0,1
6223,418,75,save,80,1,1
6224,7,207,apply,77,1,0
6225,749,499,skip,3,0,1
6226,609,401,like,61,0,1
6227,151,109,view_detail,81,1,0
6228,879,316,skip,1,0,0
6229,826,426,view_detail,68,0,2
6230,740,51,skip,1,0,0
6231,268,485,skip,1,1,0
6232,63,270,view_detail,80,1,0
6233,555,395,skip,5,1,0
6234,890,95,view_detail,50,0,1
6235,118,163,view_detail,69,0,0
6236,838,419,view_detail,8,1,1
6237,234,383,view_detail,51,0,1
6238,478,465,skip,4,0,1
6239,628,493,skip,1,0,1
6240,377,367,save,89,0,0
6241,282,42,view_detail,32,0,0
6242,784,437,like,51,1,1
6243,295,129,skip,3,1,0
6244,525,200,view_detail,18,0,2
6245,232,483,skip,4,1,0
6246,496,2,like,8,0,0
6247,614,157,like,46,0,1
6248,236,263,skip,2,0,0
6249,268,150,skip,5,1,1
6250,701,199,skip,5,0,1
6251,574,332,save,38,1,1
6252,482,307,skip,4,0,1
6253,808,440,view_detail,67,0,2
6254,432,228,skip,2,0,1
6255,285,76,save,16,0,2
6256,606,255,like,88,1,0
6257,340,252,view_detail,80,0,0
6258,995,67,like,76,0,0
6259,394,447,view_detail,55,0,0
6260,97,58,view_detail,14,0,1
6261,83,389,skip,4,0,0
6262,310,461,like,36,0,3
6263,774,155,save,66,0,0
6264,846,208,skip,2,0,1
6265,36,438,apply,55,0,2
6266,567,115,skip,1,0,0
6267,319,50,like,19,2,2
6268,933,34,save,87,1,1
6269,742,313,skip,2,0,0
6270,16,407,skip,1,2,0
6271,389,224,skip,3,0,1
6272,705,497,like,39,0,1
6273,783,408,skip,3,0,1
6274,973,128,skip,3,1,1
6275,293,487,skip,1,1,2
6276,501,226,skip,2,0,0
6277,686,481,skip,2,0,1
6278,755,436,view_detail,40,0,0
6279,919,314,skip,1,0,0
6280,849,321,save,18,1,2
6281,106,243,like,20,0,2
6282,600,72,view_detail,59,1,0
6283,598,333,skip,1,0,0
6284,742,435,save,66,1,0
6285,655,375,apply,36,0,1
6286,600,209,view_detail,9,0,3
6287,165,181,like,53,1,0
6288,322,121,skip,4,0,0
6289,980,499,skip,2,0,2
6290,290,373,like,61,0,2
6291,138,359,skip,4,0,2
6292,493,278,like,75,1,1
6293,348,4,apply,27,0,1
6294,675,35,skip,5,0,0
6295,434,347,like,15,0,0
6296,792,39,skip,5,0,0
6297,691,208,skip,4,0,1
6298,553,111,skip,5,0,2
6299,103,220,skip,3,0,2
6300,718,210,skip,5,1,0
6301,831,437,skip,5,0,0
6302,924,369,save,38,2,2
6303,804,285,view_detail,54,1,2
6304,629,100,like,77,1,0
6305,268,39,view_detail,32,0,1
6306,4,144,skip,1,0,0
6307,711,381,skip,5,0,0
6308,800,409,skip,3,0,2
6309,114,45,skip,4,0,1
6310,484,333,skip,1,0,1
6311,12,241,skip,5,0,0
6312,67,147,view_detail,88,1,1
6313,344,90,view_detail,81,1,0
6314,2,390,skip,2,1,2
6315,241,131,view_detail,21,1,1
6316,71,379,skip,5,0,2
6317,115,444,view_detail,74,1,0
6318,702,404,apply,31,0,1
6319,885,417,skip,2,0,0
6320,279,347,skip,4,0,0
6321,887,419,skip,3,0,0
6322,664,215,view_detail,30,0,2
6323,389,327,view_detail,32,0,1
6324,10,237,save,82,0,0
6325,951,352,skip,4,0,2
6326,525,90,view_detail,10,0,0
6327,243,153,skip,3,0,0
6328,380,435,save,18,0,1
6329,591,27,save,32,0,1
6330,331,126,skip,2,0,0
6331,252,414,apply,60,0,1
6332,219,82,like,31,2,0
6333,309,125,view_detail,67,0,0
6334,764,126,view_detail,14,0,1
6335,767,468,view_detail,58,0,1
6336,320,483,skip,2,0,2
6337,344,324,view_detail,55,0,0
6338,418,432,view_detail,70,0,1
6339,559,78,view_detail,72,0,2
6340,563,413,view_detail,63,0,0
6341,196,373,apply,38,1,1
6342,438,437,view_detail,55,0,0
6343,204,473,apply,60,0,0
6344,861,362,like,71,1,1
6345,297,152,view_detail,18,0,0
6346,668,275,view_detail,24,1,0
