kullanici_id,etkinlik_id,zaman_farki_dk,is_swiped_right,ekranda_kalma_suresi_sn,kampus_id,bolum_kodu,sinif,kullanici_guven_puani,dinamik_ilgi_spor,dinamik_ilgi_oyun,dinamik_ilgi_akademik,etkinlik_kategorisi,etkinlik_turu,olusturan_guven_puani,etkinlik_ucreti,zaman_lokasyon
346,78,1059,1,9,2,2,1,4.93,0.4113,0.1434,0.4453,3,0,4.47,0,0
849,78,564,0,4,2,6,2,4.95,0.1101,0.7939,0.096,3,0,4.47,0,0
103,172,161,0,1,1,3,3,4.9,0.2688,0.1443,0.5869,3,0,3.25,1,0
215,33,840,0,1,3,6,3,4.96,0.3118,0.5208,0.1674,3,1,5.0,0,0
192,33,538,1,12,2,9,3,4.7,0.1638,0.3337,0.5025,3,1,5.0,0,0
672,44,225,0,3,1,6,4,4.54,0.1042,0.528,0.3678,1,1,5.0,1,0
884,20,1341,1,12,3,6,4,4.68,0.4685,0.1794,0.3521,1,1,5.0,1,0
719,111,1438,0,3,2,1,1,4.94,0.1988,0.5141,0.28709999999999997,1,0,3.16,0,1
781,164,95,0,4,2,2,4,4.94,0.8984,0.0476,0.054,2,0,4.64,0,0
194,7,1249,0,2,2,7,1,4.81,0.0619,0.1273,0.8108,2,1,5.0,0,0
380,160,949,1,15,1,10,2,4.57,0.3057,0.293,0.4013,1,0,3.93,0,1
403,195,553,0,4,2,7,1,4.83,0.5582,0.2866,0.1552,1,0,4.76,1,1
664,167,645,1,13,1,7,4,4.84,0.4461,0.4948,0.0591,3,0,3.56,1,0
749,24,66,0,3,3,1,3,4.53,0.7069,0.2691,0.024,3,1,5.0,1,0
600,70,1421,1,12,2,4,4,4.73,0.4649,0.4594,0.0757,2,0,4.53,1,1
11,112,1234,0,3,3,1,1,4.92,0.7863,0.1572,0.0565,1,0,3.38,0,0
187,104,665,0,3,1,5,1,4.5,0.3916,0.2695,0.3389,2,0,3.09,0,1
726,54,684,0,4,2,10,3,4.84,0.5721,0.1033,0.3246,1,0,4.91,1,1
15,38,910,1,8,2,8,4,4.78,0.0128,0.8777,0.1095,2,1,5.0,0,1
778,74,837,0,1,3,9,4,4.62,0.0286,0.4311,0.5403,2,0,3.24,0,0
297,80,571,0,3,3,8,4,4.73,0.0629,0.1674,0.7697,1,0,4.04,1,1
411,32,696,0,1,3,5,1,4.63,0.8176,0.0952,0.0872,2,1,5.0,1,0
956,45,180,0,4,1,7,3,4.68,0.2876,0.241,0.4714,3,1,5.0,1,1
585,61,834,0,4,3,9,4,4.55,0.003,0.0688,0.9282,3,0,3.42,0,0
52,198,1092,1,13,1,8,2,4.56,0.1294,0.8172,0.0534,2,0,4.24,0,1
640,53,1353,1,9,3,7,3,4.82,0.4663,0.2577,0.276,1,0,3.68,1,0
28,128,202,0,4,3,8,1,4.64,0.6762,0.2783,0.0455,3,0,4.82,1,1
577,179,1039,0,1,3,8,3,4.8,0.5601,0.3181,0.1218,2,0,3.99,1,1
17,76,1066,1,12,3,8,1,4.6,0.1763,0.0455,0.7782,3,0,4.87,0,1
351,184,543,0,3,2,9,4,4.67,0.3691,0.1338,0.4971,2,0,3.4,0,0
428,27,982,1,7,3,6,1,4.91,0.5936,0.4016,0.0048,2,1,5.0,1,1
650,166,774,0,2,1,6,4,4.7,0.1416,0.3531,0.5053,3,0,3.38,1,1
831,62,1313,0,3,3,1,4,4.89,0.1684,0.1137,0.7179,1,0,3.65,0,1
229,18,694,0,2,2,1,4,4.57,0.6147,0.1887,0.1966,2,1,5.0,0,0
766,127,1268,0,1,3,4,2,4.61,0.0263,0.8457,0.128,3,0,4.84,0,0
989,109,612,0,4,1,7,1,4.59,0.4365,0.2716,0.2919,1,0,4.71,0,1
210,103,1198,0,4,3,1,2,4.66,0.8074,0.0219,0.1707,2,0,3.84,0,1
431,192,244,0,3,2,4,1,4.52,0.3402,0.0958,0.564,2,0,4.18,1,1
294,77,60,1,11,1,7,2,4.73,0.1542,0.1614,0.6844,2,0,3.41,0,1
743,117,104,0,1,1,9,3,4.62,0.2208,0.5619,0.2173,3,0,4.17,0,1
753,104,651,0,1,2,1,1,4.72,0.4356,0.3365,0.2279,2,0,3.09,0,1
582,158,1327,0,3,3,7,1,4.7,0.0092,0.4463,0.5445,3,0,4.83,0,1
104,49,1011,0,4,2,3,3,4.7,0.3238,0.5925,0.0837,2,1,5.0,1,1
204,169,77,0,2,3,5,1,4.61,0.4159,0.0142,0.5699,3,0,4.04,1,0
53,116,1042,0,1,2,6,4,4.56,0.3954,0.5084,0.0962,3,0,4.06,0,1
974,141,1208,1,6,2,7,4,4.92,0.1803,0.1966,0.6231,3,0,3.58,0,0
940,162,1305,0,3,3,3,4,4.99,0.0263,0.0196,0.9541,2,0,4.37,0,1
375,100,1312,0,2,1,3,2,4.64,0.4212,0.3525,0.2263,1,0,4.53,0,1
842,125,698,0,2,1,7,3,4.79,0.1849,0.6791,0.136,3,0,4.87,1,1
54,25,946,1,8,3,2,1,4.86,0.4717,0.166,0.3623,1,1,5.0,0,0
276,194,267,0,1,2,7,1,4.53,0.7478,0.126,0.1262,3,0,3.4,0,0
335,128,781,0,3,3,2,3,4.91,0.4107,0.2623,0.327,3,0,4.82,1,1
31,100,609,0,1,2,2,2,4.92,0.0454,0.445,0.5096,1,0,4.53,0,1
135,146,946,1,10,1,1,1,4.71,0.2477,0.6165,0.1358,3,0,3.56,1,0
58,5,1381,1,7,2,3,1,4.51,0.0169,0.724,0.2591,3,1,5.0,1,0
105,19,1025,1,12,2,8,3,4.71,0.005,0.642,0.353,3,1,5.0,0,1
266,170,1051,0,3,1,4,3,4.84,0.3686,0.4821,0.1493,3,0,3.47,0,0
522,18,548,1,10,2,4,1,4.72,0.1235,0.6647,0.2118,2,1,5.0,0,0
496,121,160,1,5,1,8,4,4.99,0.2123,0.2346,0.5531,1,0,3.68,1,1
253,32,937,0,2,1,3,3,4.88,0.2436,0.1919,0.5645,2,1,5.0,1,0
295,149,399,0,3,3,5,3,4.66,0.0114,0.0632,0.9254,3,0,3.55,1,0
668,10,543,1,12,2,10,3,4.85,0.0966,0.8057,0.0977,3,1,5.0,1,0
158,37,127,1,7,3,8,1,4.58,0.6076,0.0077,0.3847,1,1,5.0,1,1
549,177,1009,0,4,3,7,3,4.79,0.057,0.8596,0.0834,3,0,3.25,1,1
631,86,948,1,15,1,8,2,4.72,0.0469,0.2304,0.7227,2,0,4.93,0,0
67,13,210,0,2,2,10,2,4.69,0.4619,0.3205,0.2176,3,1,5.0,0,1
754,183,150,1,5,1,4,2,4.76,0.1915,0.4992,0.3093,2,0,4.06,0,1
299,145,31,0,3,2,4,2,4.68,0.6568,0.1366,0.2066,3,0,3.66,1,0
463,9,612,0,1,1,9,1,4.54,0.2897,0.0274,0.6829,1,1,5.0,0,0
725,88,302,0,4,2,6,4,4.77,0.0806,0.8114,0.108,1,0,4.53,0,1
820,172,963,0,4,2,3,4,4.7,0.4537,0.3094,0.2369,3,0,3.25,1,0
101,46,865,1,6,2,8,1,4.99,0.0334,0.477,0.4896,3,1,5.0,1,1
56,136,765,0,4,1,7,1,4.66,0.7525,0.1614,0.0861,3,0,3.34,1,1
332,119,683,0,4,3,9,2,4.74,0.6213,0.3118,0.0669,2,0,3.68,0,0
836,165,257,0,1,2,6,1,4.81,0.0442,0.7349,0.2209,1,0,3.86,1,1
751,19,940,1,15,1,2,1,4.55,0.0273,0.6661,0.3066,3,1,5.0,0,1
393,191,1081,0,1,1,4,2,4.59,0.4949,0.037,0.4681,2,0,3.23,0,0
743,174,9,1,7,1,9,3,4.62,0.2208,0.5619,0.2173,3,0,4.47,0,1
874,94,1029,1,8,1,5,1,4.76,0.0905,0.3743,0.5352,1,0,4.92,0,0
381,199,847,1,5,3,4,3,4.93,0.5273,0.1294,0.3433,1,0,4.28,0,1
92,26,1138,1,15,1,2,2,4.74,0.6338,0.1857,0.1805,3,1,5.0,1,0
791,46,777,0,3,2,10,2,4.55,0.2574,0.4552,0.2874,3,1,5.0,1,1
447,118,685,1,8,2,5,3,4.75,0.1855,0.0771,0.7374,3,0,4.59,0,0
109,46,732,1,13,3,1,1,4.97,0.5906,0.2553,0.1541,3,1,5.0,1,1
317,14,1229,1,15,2,1,4,4.78,0.5312,0.2334,0.2354,2,1,5.0,1,1
168,85,24,0,4,2,5,4,4.65,0.2724,0.1314,0.5962,3,0,3.0,0,0
812,63,493,1,9,2,1,3,4.53,0.0834,0.7957,0.1209,2,0,4.64,0,1
982,72,970,0,1,2,1,4,4.61,0.4501,0.5111,0.0388,2,0,3.53,1,1
920,3,1430,0,4,2,3,2,4.59,0.6305,0.3512,0.0183,3,1,5.0,0,1
435,28,103,0,2,1,7,4,4.88,0.0258,0.377,0.5972,3,1,5.0,1,1
442,125,1084,0,2,3,4,4,4.5,0.0565,0.8498,0.0937,3,0,4.87,1,1
218,157,1110,0,1,2,3,4,4.7,0.2549,0.2925,0.4526,1,0,4.89,0,1
222,87,767,0,4,1,5,3,4.93,0.4978,0.1973,0.3049,2,0,4.84,1,1
673,146,1023,0,3,3,4,2,4.76,0.1552,0.8368,0.008,3,0,3.56,1,0
528,163,372,0,3,2,2,1,4.81,0.2378,0.4329,0.3293,1,0,3.37,0,1
278,77,679,0,3,3,8,1,4.66,0.6352,0.1601,0.2047,2,0,3.41,0,1
569,76,596,1,8,1,4,2,4.75,0.3377,0.0651,0.5972,3,0,4.87,0,1
574,175,202,0,2,2,5,4,4.72,0.4915,0.2759,0.2326,3,0,3.64,0,1
875,114,89,0,1,3,3,1,4.6,0.1649,0.6978,0.1373,2,0,3.72,1,1
466,133,437,1,10,1,5,4,4.88,0.6751,0.2156,0.1093,2,0,4.55,1,0
839,75,120,0,1,2,7,2,4.88,0.2726,0.722,0.0054,2,0,4.24,1,0
754,59,156,0,1,1,4,2,4.76,0.1915,0.4992,0.3093,2,0,3.25,1,0
602,59,399,0,1,2,5,1,4.97,0.1548,0.1894,0.6558,2,0,3.25,1,0
584,47,188,1,8,3,1,4,4.51,0.1275,0.6629,0.2096,1,1,5.0,0,1
838,95,1076,0,3,3,9,4,4.68,0.6215,0.172,0.2065,2,0,4.81,1,1
30,141,652,0,2,2,6,1,4.87,0.2646,0.5689,0.1665,3,0,3.58,0,0
359,78,587,0,4,3,10,3,4.89,0.8083,0.1026,0.0891,3,0,4.47,0,0
919,113,230,1,10,1,2,2,4.73,0.7184,0.0988,0.1828,1,0,3.95,1,1
288,109,1154,0,3,1,2,2,4.6,0.3132,0.3854,0.3014,1,0,4.71,0,1
86,106,55,0,1,2,6,2,4.66,0.1711,0.5785,0.2504,2,0,3.9,1,0
234,89,271,0,1,1,5,1,4.64,0.4464,0.5174,0.0362,2,0,3.16,0,1
747,33,1124,0,3,2,4,3,4.61,0.0424,0.1412,0.8164,3,1,5.0,0,0
313,97,1093,0,3,3,10,1,4.65,0.0071,0.9447,0.0482,2,0,3.19,1,1
365,190,1323,0,2,3,7,1,4.93,0.4882,0.375,0.1368,2,0,4.46,0,0
777,79,970,1,5,3,7,4,4.98,0.7428,0.0385,0.2187,2,0,4.73,0,1
799,16,1378,0,3,2,2,1,4.96,0.7885,0.1516,0.0599,2,1,5.0,0,1
839,44,1176,0,1,2,7,2,4.88,0.2726,0.722,0.0054,1,1,5.0,1,0
905,186,330,0,2,3,6,4,4.86,0.4786,0.5199,0.0015,1,0,3.77,1,1
269,120,116,0,2,2,10,4,4.71,0.1197,0.2893,0.591,1,0,4.61,1,1
698,134,323,1,7,2,6,2,4.96,0.775,0.0529,0.1721,2,0,3.21,0,0
131,108,563,1,12,2,1,1,4.6,0.8236,0.0941,0.0823,1,0,3.91,0,0
803,143,229,0,1,1,1,4,4.54,0.0885,0.048,0.8635,2,0,3.6,0,0
993,4,360,0,4,1,7,4,4.64,0.598,0.0038,0.3982,2,1,5.0,1,1
789,56,1029,0,3,1,10,3,4.65,0.8303,0.0431,0.1266,3,0,4.43,1,0
832,64,28,1,8,2,2,1,4.62,0.2596,0.3803,0.3601,2,0,4.07,1,1
351,196,1388,0,1,2,9,4,4.67,0.3691,0.1338,0.4971,3,0,3.39,1,0
180,162,1255,1,9,3,10,3,4.6,0.2782,0.5864,0.1354,2,0,4.37,0,1
802,95,1419,1,12,3,10,2,4.9,0.1532,0.4644,0.3824,2,0,4.81,1,1
480,56,869,1,8,3,4,4,4.55,0.4756,0.0879,0.4365,3,0,4.43,1,0
889,32,1295,1,13,1,1,2,4.87,0.6532,0.2443,0.1025,2,1,5.0,1,0
163,116,1328,1,7,3,1,2,4.66,0.0138,0.0976,0.8886000000000001,3,0,4.06,0,1
783,9,1407,1,13,1,2,2,4.5,0.4568,0.1808,0.3624,1,1,5.0,0,0
888,191,28,0,4,1,8,2,4.8,0.6066,0.0695,0.3239,2,0,3.23,0,0
96,105,744,0,1,1,6,2,4.92,0.0253,0.4335,0.5412,2,0,3.58,1,1
774,200,1223,1,11,3,1,2,4.55,0.1272,0.5721,0.3007,3,0,4.4,0,0
510,78,1106,0,4,2,10,4,4.86,0.1327,0.5873,0.28,3,0,4.47,0,0
365,161,1112,1,12,3,7,1,4.93,0.4882,0.375,0.1368,1,0,4.64,1,0
981,87,1414,1,6,1,9,4,4.67,0.1951,0.5823,0.2226,2,0,4.84,1,1
353,21,580,0,4,2,7,4,4.81,0.5552,0.1958,0.249,3,1,5.0,0,0
800,55,451,0,1,2,5,3,4.59,0.0124,0.4998,0.4878,3,0,4.81,1,1
436,76,433,0,4,2,3,1,4.76,0.4164,0.2546,0.329,3,0,4.87,0,1
83,185,374,0,2,2,8,2,4.52,0.0768,0.4676,0.4556,3,0,3.22,0,1
225,130,435,1,7,1,6,2,4.83,0.0617,0.5485,0.3898,1,0,4.06,0,0
412,141,1211,0,2,2,5,2,4.79,0.0205,0.6822,0.2973,3,0,3.58,0,0
735,126,1414,1,8,2,7,3,4.76,0.2832,0.0221,0.6947,2,0,4.45,1,1
981,132,218,1,12,1,9,4,4.67,0.1951,0.5823,0.2226,2,0,4.96,1,1
118,84,1132,0,1,1,7,3,4.81,0.6078,0.3365,0.0557,3,0,3.59,0,0
482,178,948,1,12,2,10,2,4.51,0.2089,0.7216,0.0695,3,0,4.83,0,1
192,115,349,0,2,2,9,3,4.7,0.1638,0.3337,0.5025,2,0,3.72,0,1
591,48,788,1,14,1,8,1,4.88,0.1405,0.3511,0.5084,1,1,5.0,0,1
590,123,26,1,9,1,7,3,4.63,0.3991,0.2911,0.3098,3,0,4.11,0,1
659,78,1072,0,3,1,7,1,4.98,0.102,0.8118,0.0862,3,0,4.47,0,0
107,30,859,0,1,2,3,2,4.86,0.1356,0.2295,0.6349,1,1,5.0,0,1
382,29,370,1,12,3,7,3,4.91,0.2564,0.0955,0.6481,3,1,5.0,0,0
783,136,1038,0,1,1,2,2,4.5,0.4568,0.1808,0.3624,3,0,3.34,1,1
390,140,1211,1,9,3,1,3,4.9,0.6726,0.0061,0.3213,3,0,4.75,1,1
244,41,884,0,1,1,7,3,4.9,0.0875,0.0878,0.8247,1,1,5.0,0,0
585,26,279,0,4,3,9,4,4.55,0.003,0.0688,0.9282,3,1,5.0,1,0
869,50,341,0,3,2,7,4,4.51,0.0002,0.937,0.0628,2,1,5.0,1,0
468,2,1352,1,15,2,4,1,4.5,0.118,0.024,0.858,3,1,5.0,0,1
866,55,607,0,1,1,3,2,4.86,0.5981,0.1268,0.2751,3,0,4.81,1,1
934,104,1049,0,2,3,7,2,4.71,0.0506,0.3773,0.5721,2,0,3.09,0,1
538,184,529,0,2,3,2,3,4.63,0.4771,0.3452,0.1777,2,0,3.4,0,0
210,14,426,0,3,3,1,2,4.66,0.8074,0.0219,0.1707,2,1,5.0,1,1
604,134,29,0,1,2,6,1,4.7,0.0394,0.4107,0.5499,2,0,3.21,0,0
637,128,956,0,1,1,4,2,4.86,0.4295,0.1749,0.3956,3,0,4.82,1,1
947,104,323,0,3,2,1,2,4.61,0.5978,0.1941,0.2081,2,0,3.09,0,1
73,95,313,0,3,1,10,1,4.53,0.1398,0.4876,0.3726,2,0,4.81,1,1
992,81,584,1,14,3,9,2,4.98,0.722,0.2641,0.0139,2,0,4.34,1,1
635,61,1294,0,2,3,3,1,4.82,0.5046,0.0127,0.4827,3,0,3.42,0,0
309,12,762,1,14,1,4,2,4.59,0.6226,0.0256,0.3518,2,1,5.0,0,0
696,13,295,1,11,3,9,2,4.74,0.3684,0.0596,0.572,3,1,5.0,0,1
699,147,656,0,1,2,9,2,4.99,0.122,0.5674,0.3106,3,0,3.37,1,1
710,172,786,0,1,2,2,2,4.96,0.0631,0.7429,0.19399999999999998,3,0,3.25,1,0
590,89,223,1,8,1,7,3,4.63,0.3991,0.2911,0.3098,2,0,3.16,0,1
860,95,75,1,12,2,3,1,4.67,0.3836,0.1836,0.4328,2,0,4.81,1,1
186,59,102,0,2,2,10,3,4.66,0.749,0.2086,0.0424,2,0,3.25,1,0
856,37,885,0,1,2,7,1,4.51,0.3706,0.2801,0.3493,1,1,5.0,1,1
253,25,173,1,13,1,3,3,4.88,0.2436,0.1919,0.5645,1,1,5.0,0,0
13,16,1028,0,2,1,9,1,4.66,0.2244,0.0635,0.7121,2,1,5.0,0,1
299,166,395,1,11,2,4,2,4.68,0.6568,0.1366,0.2066,3,0,3.38,1,1
76,171,833,0,1,3,8,3,4.64,0.0637,0.8226,0.1137,2,0,3.25,0,0
51,87,1004,0,3,1,3,3,4.79,0.8473,0.0971,0.055600000000000004,2,0,4.84,1,1
787,142,167,0,4,2,1,4,4.9,0.8222,0.1651,0.0127,2,0,3.16,1,1
149,134,300,0,4,2,7,1,4.93,0.1886,0.3311,0.4803,2,0,3.21,0,0
731,23,118,0,3,3,6,1,4.91,0.0796,0.6273,0.2931,3,1,5.0,0,0
122,126,512,0,3,1,1,1,5.0,0.1917,0.6897,0.1186,2,0,4.45,1,1
211,60,612,1,12,2,1,3,4.7,0.2959,0.5343,0.1698,2,0,4.53,0,1
280,140,1199,0,3,3,8,1,4.75,0.194,0.3746,0.4314,3,0,4.75,1,1
538,141,159,0,4,3,2,3,4.63,0.4771,0.3452,0.1777,3,0,3.58,0,0
685,100,1408,0,1,2,7,4,4.65,0.0363,0.5836,0.3801,1,0,4.53,0,1
156,103,1251,1,10,2,7,1,4.87,0.1657,0.1187,0.7156,2,0,3.84,0,1
238,134,1062,0,1,3,6,3,4.98,0.4366,0.3075,0.2559,2,0,3.21,0,0
376,63,463,0,1,1,5,2,4.55,0.5651,0.0642,0.3707,2,0,4.64,0,1
82,38,104,1,10,3,8,1,4.52,0.1485,0.005,0.8465,2,1,5.0,0,1
492,128,982,0,1,2,8,1,4.72,0.2569,0.1965,0.5466,3,0,4.82,1,1
356,50,1217,0,4,2,3,4,4.79,0.7743,0.1579,0.0678,2,1,5.0,1,0
925,180,250,1,10,3,7,2,4.97,0.5391,0.2017,0.2592,1,0,3.91,1,1
273,40,1037,1,5,1,8,2,4.94,0.6127,0.3487,0.0386,1,1,5.0,1,1
580,8,567,0,4,3,6,1,4.54,0.1789,0.379,0.4421,3,1,5.0,1,0
44,189,597,1,10,3,3,4,4.91,0.4746,0.3587,0.1667,3,0,4.21,0,1
573,8,621,0,1,2,7,2,4.59,0.0111,0.2215,0.7674,3,1,5.0,1,0
123,104,555,0,4,2,6,1,4.93,0.5578,0.4048,0.0374,2,0,3.09,0,1
349,34,1412,0,1,2,10,1,4.7,0.6399,0.282,0.0781,3,1,5.0,1,0
708,188,71,0,3,1,7,4,4.75,0.151,0.7329,0.1161,2,0,4.73,1,0
330,57,956,0,2,3,10,3,4.95,0.2226,0.1104,0.667,2,0,4.64,0,0
409,174,973,0,2,1,3,2,4.69,0.2631,0.4919,0.245,3,0,4.47,0,1
991,22,438,1,11,1,5,1,4.69,0.2177,0.0809,0.7014,3,1,5.0,0,0
323,87,1068,0,2,3,6,3,4.89,0.5165,0.1435,0.34,2,0,4.84,1,1
111,40,1296,0,3,1,9,2,4.55,0.235,0.7573,0.0077,1,1,5.0,1,1
770,173,1038,1,8,1,2,2,4.74,0.6381,0.0803,0.28159999999999996,3,0,4.17,0,1
89,183,1395,1,14,3,8,4,4.59,0.452,0.2908,0.2572,2,0,4.06,0,1
433,179,1136,0,3,1,4,2,4.86,0.1404,0.0846,0.775,2,0,3.99,1,1
710,86,1403,1,10,2,2,2,4.96,0.0631,0.7429,0.19399999999999998,2,0,4.93,0,0
794,133,314,0,4,2,8,4,4.99,0.3034,0.3274,0.3692,2,0,4.55,1,0
712,95,1439,0,4,2,10,3,4.5,0.1772,0.3004,0.5224,2,0,4.81,1,1
99,13,485,1,9,3,10,2,4.91,0.058,0.3151,0.6269,3,1,5.0,0,1
539,28,169,1,7,2,1,2,4.91,0.0609,0.1664,0.7727,3,1,5.0,1,1
601,84,888,1,9,2,3,2,4.89,0.6387,0.2725,0.0888,3,0,3.59,0,0
146,62,803,0,2,1,5,2,4.95,0.4013,0.0251,0.5736,1,0,3.65,0,1
694,93,246,1,7,1,8,1,4.81,0.9396,0.0175,0.0429,3,0,4.23,0,1
257,87,266,1,15,3,1,4,4.73,0.1854,0.7626,0.052000000000000005,2,0,4.84,1,1
189,24,849,1,6,2,2,2,4.65,0.2371,0.4895,0.27340000000000003,3,1,5.0,1,0
240,98,243,0,1,2,2,1,4.79,0.6988,0.0277,0.2735,2,0,3.55,0,1
871,7,1324,0,3,1,4,3,4.97,0.8642,0.0018,0.134,2,1,5.0,0,0
899,166,1351,0,4,2,1,3,4.57,0.6398,0.1415,0.2187,3,0,3.38,1,1
503,37,530,0,3,1,2,3,4.73,0.3381,0.2971,0.3648,1,1,5.0,1,1
708,68,847,0,3,1,7,4,4.75,0.151,0.7329,0.1161,1,0,3.17,0,1
809,170,1004,0,3,3,6,1,4.82,0.1233,0.8321,0.0446,3,0,3.47,0,0
677,86,342,0,1,2,1,4,4.66,0.1877,0.6725,0.1398,2,0,4.93,0,0
819,133,1273,0,4,2,2,2,4.55,0.541,0.0934,0.3656,2,0,4.55,1,0
271,192,760,1,9,1,3,2,4.52,0.6814,0.297,0.0216,2,0,4.18,1,1
520,178,1404,1,11,2,6,4,4.83,0.1135,0.3927,0.4938,3,0,4.83,0,1
550,87,798,0,4,1,8,4,4.74,0.3882,0.3381,0.2737,2,0,4.84,1,1
114,15,532,1,13,1,2,4,4.93,0.0725,0.4761,0.4514,2,1,5.0,1,0
339,123,864,0,3,3,7,2,4.7,0.3045,0.6459,0.0496,3,0,4.11,0,1
568,107,1405,0,3,1,4,4,4.73,0.3442,0.2271,0.4287,2,0,3.23,1,1
943,181,42,0,2,1,10,3,4.55,0.6641,0.051,0.2849,2,0,3.08,0,0
986,153,1369,0,4,2,7,1,4.98,0.2654,0.2921,0.4425,2,0,3.48,0,0
359,89,599,0,4,3,10,3,4.89,0.8083,0.1026,0.0891,2,0,3.16,0,1
650,125,1285,1,9,1,6,4,4.7,0.1416,0.3531,0.5053,3,0,4.87,1,1
614,113,306,1,13,1,7,1,4.53,0.1979,0.3621,0.44,1,0,3.95,1,1
334,137,809,1,8,2,1,4,4.98,0.3747,0.1299,0.4954,2,0,3.89,1,1
689,166,862,0,3,2,6,1,4.98,0.0293,0.8472,0.1235,3,0,3.38,1,1
169,150,1264,1,5,3,7,1,4.81,0.3078,0.0473,0.6449,1,0,4.46,0,1
339,107,679,1,5,3,7,2,4.7,0.3045,0.6459,0.0496,2,0,3.23,1,1
798,87,1337,0,4,3,5,3,4.79,0.203,0.626,0.171,2,0,4.84,1,1
261,177,731,0,1,3,3,1,4.72,0.5247,0.3468,0.1285,3,0,3.25,1,1
887,68,441,0,3,1,6,2,4.79,0.1223,0.5497,0.328,1,0,3.17,0,1
735,15,933,0,2,2,7,3,4.76,0.2832,0.0221,0.6947,2,1,5.0,1,0
199,65,903,1,5,2,1,3,4.74,0.5657,0.16,0.2743,3,0,4.72,1,0
211,54,133,0,4,2,1,3,4.7,0.2959,0.5343,0.1698,1,0,4.91,1,1
287,158,719,1,6,3,6,2,4.99,0.3476,0.0284,0.624,3,0,4.83,0,1
692,93,51,0,1,3,5,2,4.89,0.3356,0.3379,0.3265,3,0,4.23,0,1
762,20,618,1,5,3,3,2,4.61,0.0896,0.2892,0.6212,1,1,5.0,1,0
743,33,392,0,4,1,9,3,4.62,0.2208,0.5619,0.2173,3,1,5.0,0,0
472,100,696,0,1,2,8,1,4.94,0.0164,0.2119,0.7716999999999999,1,0,4.53,0,1
482,77,523,0,2,2,10,2,4.51,0.2089,0.7216,0.0695,2,0,3.41,0,1
23,135,508,0,4,1,10,2,4.91,0.0821,0.876,0.0419,1,0,4.56,1,1
560,136,354,0,4,2,6,3,4.81,0.2724,0.1006,0.627,3,0,3.34,1,1
109,156,867,0,1,3,1,1,4.97,0.5906,0.2553,0.1541,2,0,4.45,1,1
296,173,973,1,8,2,6,2,4.53,0.1288,0.6929,0.1783,3,0,4.17,0,1
6,107,1419,0,2,3,6,2,4.97,0.1547,0.2771,0.5682,2,0,3.23,1,1
550,120,956,0,4,1,8,4,4.74,0.3882,0.3381,0.2737,1,0,4.61,1,1
681,74,96,0,1,3,4,2,4.9,0.5485,0.2377,0.2138,2,0,3.24,0,0
868,11,106,0,1,1,8,4,4.67,0.0307,0.7592,0.2101,1,1,5.0,1,0
795,31,678,1,9,3,8,2,4.93,0.7239,0.1643,0.1118,1,1,5.0,1,0
203,12,513,1,7,2,10,1,4.81,0.167,0.3273,0.5057,2,1,5.0,0,0
325,124,1266,0,4,1,6,1,4.97,0.8282,0.152,0.0198,3,0,4.18,0,0
825,78,856,1,11,3,10,1,4.57,0.5404,0.2881,0.1715,3,0,4.47,0,0
785,179,790,0,4,1,5,4,4.67,0.2203,0.4807,0.299,2,0,3.99,1,1
244,172,515,0,1,1,7,3,4.9,0.0875,0.0878,0.8247,3,0,3.25,1,0
327,96,898,1,8,2,4,3,4.97,0.3428,0.4539,0.2033,3,0,4.39,1,1
987,50,1085,0,2,1,7,3,4.57,0.1467,0.7538,0.0995,2,1,5.0,1,0
47,117,1440,0,2,2,3,1,4.59,0.0619,0.4886,0.4495,3,0,4.17,0,1
761,17,1008,0,2,3,9,2,4.84,0.2124,0.3249,0.4627,2,1,5.0,1,0
591,163,1318,1,5,1,8,1,4.88,0.1405,0.3511,0.5084,1,0,3.37,0,1
622,129,737,0,2,3,3,2,4.99,0.1018,0.54,0.3582,2,0,4.21,1,0
13,157,302,0,4,1,9,1,4.66,0.2244,0.0635,0.7121,1,0,4.89,0,1
907,179,1194,1,9,1,9,3,4.54,0.4482,0.0057,0.5461,2,0,3.99,1,1
380,64,646,0,3,1,10,2,4.57,0.3057,0.293,0.4013,2,0,4.07,1,1
365,132,1065,0,3,3,7,1,4.93,0.4882,0.375,0.1368,2,0,4.96,1,1
602,87,231,1,11,2,5,1,4.97,0.1548,0.1894,0.6558,2,0,4.84,1,1
342,156,1433,1,12,1,5,2,4.68,0.5009,0.4082,0.0909,2,0,4.45,1,1
860,16,738,0,2,2,3,1,4.67,0.3836,0.1836,0.4328,2,1,5.0,0,1
792,63,997,1,12,3,6,2,4.95,0.2807,0.5583,0.16099999999999998,2,0,4.64,0,1
221,76,297,1,10,1,1,2,4.82,0.0775,0.7585,0.164,3,0,4.87,0,1
73,181,455,0,1,1,10,1,4.53,0.1398,0.4876,0.3726,2,0,3.08,0,0
746,85,1081,1,14,2,6,4,4.68,0.2699,0.6686,0.0615,3,0,3.0,0,0
772,109,942,0,4,1,4,3,4.54,0.1927,0.7849,0.0224,1,0,4.71,0,1
625,17,240,0,3,3,5,3,4.87,0.1825,0.4757,0.3418,2,1,5.0,1,0
46,168,1200,1,8,3,8,3,4.53,0.1671,0.3131,0.5198,3,0,3.54,1,1
504,141,1087,1,12,2,1,4,4.7,0.3297,0.3819,0.2884,3,0,3.58,0,0
